data_referencia,ano,uf_id,sexo_id,sexo,faixa_etaria_id,faixa_etaria,faixa_etaria_ordem,faixa_macro,populacao
2022-01-01,2022,16,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,31936
2022-01-01,2022,17,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,58155
2022-01-01,2022,21,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,284745
2022-01-01,2022,22,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,116577
2022-01-01,2022,23,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,301306
2022-01-01,2022,24,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,112360
2022-01-01,2022,25,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,138805
2022-01-01,2022,26,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,320692
2022-01-01,2022,27,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,121204
2022-01-01,2022,28,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,80532
2022-01-01,2022,29,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,494188
2022-01-01,2022,31,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,618090
2022-01-01,2022,32,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,120550
2022-01-01,2022,33,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,470169
2022-01-01,2022,35,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,1334980
2022-01-01,2022,41,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,360167
2022-01-01,2022,42,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,226977
2022-01-01,2022,43,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,308669
2022-01-01,2022,50,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,97477
2022-01-01,2022,51,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,129323
2022-01-01,2022,52,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,232415
2022-01-01,2022,53,5,Mulheres,93085,10 a 14 anos,10,0 a 14 anos,89769
2022-01-01,2022,11,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,60116
2022-01-01,2022,12,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,38254
2022-01-01,2022,13,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,180811
2022-01-01,2022,14,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,28002
2022-01-01,2022,15,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,357210
2022-01-01,2022,16,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,33269
2022-01-01,2022,17,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,62003
2022-01-01,2022,21,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,301482
2022-01-01,2022,22,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,125844
2022-01-01,2022,23,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,318346
2022-01-01,2022,24,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,119063
2022-01-01,2022,25,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,144732
2022-01-01,2022,26,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,337524
2022-01-01,2022,27,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,127040
2022-01-01,2022,28,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,85049
2022-01-01,2022,29,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,526098
2022-01-01,2022,31,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,670858
2022-01-01,2022,32,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,125788
2022-01-01,2022,33,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,498039
2022-01-01,2022,35,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,1396816
2022-01-01,2022,41,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,374283
2022-01-01,2022,42,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,235495
2022-01-01,2022,43,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,328536
2022-01-01,2022,50,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,97319
2022-01-01,2022,51,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,133010
2022-01-01,2022,52,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,250341
2022-01-01,2022,53,5,Mulheres,93086,15 a 19 anos,15,15 a 29 anos,103099
2022-01-01,2022,11,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,62360
2022-01-01,2022,12,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,38095
2022-01-01,2022,13,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,180531
2022-01-01,2022,14,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,29351
2022-01-01,2022,15,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,351593
2022-01-01,2022,16,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,34634
2022-01-01,2022,17,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,61567
2022-01-01,2022,21,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,287142
2022-01-01,2022,22,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,128673
2022-01-01,2022,23,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,350081
2022-01-01,2022,24,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,126822
2022-01-01,2022,25,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,150151
2022-01-01,2022,26,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,357075
2022-01-01,2022,27,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,131798
2022-01-01,2022,28,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,90758
2022-01-01,2022,29,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,547767
2022-01-01,2022,31,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,758055
2022-01-01,2022,32,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,137294
2022-01-01,2022,33,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,578934
2022-01-01,2022,35,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,1584091
2022-01-01,2022,41,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,419797
2022-01-01,2022,42,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,282432
2022-01-01,2022,43,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,375711
2022-01-01,2022,50,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,103157
2022-01-01,2022,51,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,142764
2022-01-01,2022,52,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,276001
2022-01-01,2022,53,5,Mulheres,93087,20 a 24 anos,20,15 a 29 anos,112523
2022-01-01,2022,11,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,63935
2022-01-01,2022,12,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,34892
2022-01-01,2022,13,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,167295
2022-01-01,2022,14,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,28132
2022-01-01,2022,15,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,337315
2022-01-01,2022,16,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,32404
2022-01-01,2022,17,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,59553
2022-01-01,2022,21,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,265654
2022-01-01,2022,22,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,122311
2022-01-01,2022,23,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,368075
2022-01-01,2022,24,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,130696
2022-01-01,2022,25,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,151017
2022-01-01,2022,26,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,350624
2022-01-01,2022,27,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,127153
2022-01-01,2022,28,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,91442
2022-01-01,2022,29,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,531569
2022-01-01,2022,31,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,772492
2022-01-01,2022,32,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,141409
2022-01-01,2022,33,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,600367
2022-01-01,2022,35,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,1655473
2022-01-01,2022,41,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,445745
2022-01-01,2022,42,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,310650
2022-01-01,2022,43,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,395452
2022-01-01,2022,50,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,109412
2022-01-01,2022,51,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,151244
2022-01-01,2022,52,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,284305
2022-01-01,2022,53,5,Mulheres,93088,25 a 29 anos,25,15 a 29 anos,113649
2022-01-01,2022,11,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,63709
2022-01-01,2022,12,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,32127
2022-01-01,2022,13,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,151350
2022-01-01,2022,14,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,25129
2022-01-01,2022,15,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,327297
2022-01-01,2022,16,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,29836
2022-01-01,2022,17,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,58909
2022-01-01,2022,21,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,271154
2022-01-01,2022,22,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,126179
2022-01-01,2022,23,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,361434
2022-01-01,2022,24,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,131955
2022-01-01,2022,25,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,153524
2022-01-01,2022,26,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,359896
2022-01-01,2022,27,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,121433
2022-01-01,2022,28,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,89804
2022-01-01,2022,29,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,539484
2022-01-01,2022,31,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,781751
2022-01-01,2022,32,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,148966
2022-01-01,2022,33,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,607630
2022-01-01,2022,35,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,1730527
2022-01-01,2022,41,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,443806
2022-01-01,2022,42,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,317628
2022-01-01,2022,43,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,403172
2022-01-01,2022,50,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,107829
2022-01-01,2022,51,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,149867
2022-01-01,2022,52,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,286189
2022-01-01,2022,53,5,Mulheres,93089,30 a 34 anos,30,30 a 59 anos,115247
2022-01-01,2022,11,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,65691
2022-01-01,2022,12,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,32167
2022-01-01,2022,13,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,151981
2022-01-01,2022,14,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,24524
2022-01-01,2022,15,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,330427
2022-01-01,2022,16,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,29419
2022-01-01,2022,17,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,60865
2022-01-01,2022,21,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,281311
2022-01-01,2022,22,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,135801
2022-01-01,2022,23,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,364496
2022-01-01,2022,24,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,139658
2022-01-01,2022,25,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,162330
2022-01-01,2022,26,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,374480
2022-01-01,2022,27,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,128076
2022-01-01,2022,28,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,94303
2022-01-01,2022,29,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,611594
2022-01-01,2022,31,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,810162
2022-01-01,2022,32,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,161001
2022-01-01,2022,33,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,641328
2022-01-01,2022,35,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,1873165
2022-01-01,2022,41,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,446332
2022-01-01,2022,42,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,319233
2022-01-01,2022,43,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,421822
2022-01-01,2022,50,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,109993
2022-01-01,2022,51,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,151615
2022-01-01,2022,52,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,296459
2022-01-01,2022,53,5,Mulheres,93090,35 a 39 anos,35,30 a 59 anos,127225
2022-01-01,2022,11,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,63350
2022-01-01,2022,12,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,30570
2022-01-01,2022,13,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,142677
2022-01-01,2022,14,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,22316
2022-01-01,2022,15,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,303188
2022-01-01,2022,16,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,26711
2022-01-01,2022,17,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,58180
2022-01-01,2022,21,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,254249
2022-01-01,2022,22,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,128343
2022-01-01,2022,23,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,346024
2022-01-01,2022,24,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,132837
2022-01-01,2022,25,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,158690
2022-01-01,2022,26,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,368646
2022-01-01,2022,27,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,122656
2022-01-01,2022,28,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,92295
2022-01-01,2022,29,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,605895
2022-01-01,2022,31,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,833623
2022-01-01,2022,32,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,161363
2022-01-01,2022,33,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,680728
2022-01-01,2022,35,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,1902856
2022-01-01,2022,41,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,447899
2022-01-01,2022,42,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,305162
2022-01-01,2022,43,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,422654
2022-01-01,2022,50,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,107723
2022-01-01,2022,51,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,143800
2022-01-01,2022,52,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,292908
2022-01-01,2022,53,5,Mulheres,93091,40 a 44 anos,40,30 a 59 anos,135768
2022-01-01,2022,11,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,54514
2022-01-01,2022,12,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,24110
2022-01-01,2022,13,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,115147
2022-01-01,2022,14,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,17520
2022-01-01,2022,15,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,245198
2022-01-01,2022,16,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,21876
2022-01-01,2022,17,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,49183
2022-01-01,2022,21,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,203342
2022-01-01,2022,22,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,109783
2022-01-01,2022,23,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,297089
2022-01-01,2022,24,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,114701
2022-01-01,2022,25,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,138679
2022-01-01,2022,26,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,326531
2022-01-01,2022,27,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,109731
2022-01-01,2022,28,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,78379
2022-01-01,2022,29,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,495771
2022-01-01,2022,31,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,717858
2022-01-01,2022,32,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,134083
2022-01-01,2022,33,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,589057
2022-01-01,2022,35,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,1639164
2022-01-01,2022,41,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,403354
2022-01-01,2022,42,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,258512
2022-01-01,2022,43,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,366936
2022-01-01,2022,50,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,92824
2022-01-01,2022,51,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,121206
2022-01-01,2022,52,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,253523
2022-01-01,2022,53,5,Mulheres,93092,45 a 49 anos,45,30 a 59 anos,112932
2022-01-01,2022,11,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,48344
2022-01-01,2022,12,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,19854
2022-01-01,2022,13,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,93408
2022-01-01,2022,14,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,14070
2022-01-01,2022,15,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,209466
2022-01-01,2022,16,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,18033
2022-01-01,2022,17,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,41893
2022-01-01,2022,21,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,177775
2022-01-01,2022,22,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,97665
2022-01-01,2022,23,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,273328
2022-01-01,2022,24,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,106235
2022-01-01,2022,25,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,125852
2022-01-01,2022,26,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,296292
2022-01-01,2022,27,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,97414
2022-01-01,2022,28,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,71409
2022-01-01,2022,29,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,448311
2022-01-01,2022,31,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,690825
2022-01-01,2022,32,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,125474
2022-01-01,2022,33,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,568264
2022-01-01,2022,35,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,1534930
2022-01-01,2022,41,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,394505
2022-01-01,2022,42,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,246411
2022-01-01,2022,43,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,367206
2022-01-01,2022,50,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,85868
2022-01-01,2022,51,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,106874
2022-01-01,2022,52,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,228298
2022-01-01,2022,53,5,Mulheres,93093,50 a 54 anos,50,30 a 59 anos,96186
2022-01-01,2022,11,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,42038
2022-01-01,2022,12,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,16328
2022-01-01,2022,13,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,77158
2022-01-01,2022,14,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,11618
2022-01-01,2022,15,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,176004
2022-01-01,2022,16,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,13966
2022-01-01,2022,17,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,36545
2022-01-01,2022,21,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,160707
2022-01-01,2022,22,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,93353
2022-01-01,2022,23,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,258096
2022-01-01,2022,24,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,102477
2022-01-01,2022,25,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,118581
2022-01-01,2022,26,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,270409
2022-01-01,2022,27,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,86639
2022-01-01,2022,28,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,63500
2022-01-01,2022,29,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,409065
2022-01-01,2022,31,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,664500
2022-01-01,2022,32,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,118586
2022-01-01,2022,33,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,548769
2022-01-01,2022,35,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,1433780
2022-01-01,2022,41,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,371758
2022-01-01,2022,42,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,238757
2022-01-01,2022,43,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,381955
2022-01-01,2022,50,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,78808
2022-01-01,2022,51,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,92032
2022-01-01,2022,52,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,201032
2022-01-01,2022,53,5,Mulheres,93094,55 a 59 anos,55,30 a 59 anos,83140
2022-01-01,2022,11,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,33780
2022-01-01,2022,12,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,13214
2022-01-01,2022,13,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,62676
2022-01-01,2022,14,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,8999
2022-01-01,2022,15,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,145300
2022-01-01,2022,16,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,11034
2022-01-01,2022,17,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,29210
2022-01-01,2022,21,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,131065
2022-01-01,2022,22,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,77283
2022-01-01,2022,23,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,203739
2022-01-01,2022,24,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,80756
2022-01-01,2022,25,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,95710
2022-01-01,2022,26,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,226029
2022-01-01,2022,27,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,70628
2022-01-01,2022,28,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,50220
2022-01-01,2022,29,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,345977
2022-01-01,2022,31,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,590542
2022-01-01,2022,32,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,106352
2022-01-01,2022,33,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,509851
2022-01-01,2022,35,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,1294948
2022-01-01,2022,41,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,319233
2022-01-01,2022,42,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,205491
2022-01-01,2022,43,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,352713
2022-01-01,2022,50,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,66989
2022-01-01,2022,51,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,74093
2022-01-01,2022,52,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,167181
2022-01-01,2022,53,5,Mulheres,93095,60 a 64 anos,60,60 anos ou mais,65542
2022-01-01,2022,11,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,25110
2022-01-01,2022,12,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,9976
2022-01-01,2022,13,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,47575
2022-01-01,2022,14,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,6525
2022-01-01,2022,15,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,112271
2022-01-01,2022,16,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,8057
2022-01-01,2022,17,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,22855
2022-01-01,2022,21,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,104338
2022-01-01,2022,22,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,61303
2022-01-01,2022,23,5,Mulheres,93096,65 a 69 anos,65,60 anos ou mais,162115
